"Season","Team","Bat","BsR","Fld","Pos","Off","Def","Lg","Rep","RAR","WAR"
"2017","Royals","-7.4","-2.6","-15.6","10.8","-10.0","-4.7","2.3","21.7","9.3","0.9"
"2013","Tigers","-4.0","-6.4","-10.1","12.2","-10.5","2.2","2.5","18.7","12.9","1.4"
"2016","Royals","-5.8","-5.0","-15.1","11.5","-10.8","-3.6","2.9","20.6","9.2","0.9"
"2018","Reds","-7.5","-7.5","-24.1","11.6","-15.0","-12.5","1.2","22.6","-3.7","-0.4"
"2015","Cubs","-5.8","0.5","13.3","10.2","-5.3","23.5","1.6","26.9","46.6","5.0"
"2019","Nationals","-11.0","-2.7","-8.9","12.3","-13.7","3.4","0.7","21.4","11.8","1.1"
"2019","Braves","-10.4","-6.5","15.9","12.3","-16.9","28.2","0.7","21.4","33.3","3.2"
"2010","Dodgers","-4.7","-2.3","4.6","12.4","-6.9","17.0","0.4","19.5","30.0","3.1"
"2010","Rays","-4.1","-1.9","-19.5","11.1","-6.0","-8.3","4.1","21.7","11.5","1.2"
"2019","Astros","-3.5","-2.8","-1.7","12.3","-6.4","10.6","2.7","21.1","28.0","2.7"
"2012","Orioles","-6.4","-7.8","9.3","10.8","-14.3","20.1","3.2","21.9","30.9","3.2"
"2012","Rangers","-10.2","-3.2","-25.1","9.5","-13.4","-15.6","3.4","23.1","-2.5","-0.3"
"2012","Mariners","0.8","-10.3","-33.7","-2.2","-9.5","-35.9","5.3","36.5","-3.5","-0.4"
"2011","Phillies","-5.5","-4.8","-13.2","12.7","-10.3","-0.6","0.8","19.2","9.2","1.0"
"2011","Pirates","-3.7","-7.9","-30.5","12.4","-11.6","-18.1","0.9","19.6","-9.3","-1.0"
"2018","Phillies","-6.8","-1.7","7.4","12.4","-8.5","19.8","1.1","20.7","33.1","3.4"
"2016","Mariners","-2.3","-2.8","-18.5","12.1","-5.1","-6.5","2.7","19.2","10.3","1.1"
"2019","White Sox","-7.1","-4.3","-17.4","7.0","-11.4","-10.4","3.3","26.5","7.9","0.8"
"2011","Royals","-7.6","-7.5","-8.1","12.4","-15.1","4.3","2.6","18.7","10.5","1.1"
"2011","Nationals","-5.9","-6.9","26.3","12.3","-12.8","38.6","0.8","19.3","46.0","4.9"
"2012","Braves","-6.7","-4.5","42.9","12.1","-11.2","55.0","0.5","20.5","64.8","6.8"
"2017","Brewers","-13.0","-3.2","-5.5","12.4","-16.2","6.9","1.3","21.3","13.3","1.3"
"2014","Braves","-4.5","-4.7","-25.7","12.0","-9.2","-13.7","1.4","19.4","-2.2","-0.2"
"2017","Diamondbacks","-19.4","-0.8","-0.9","11.4","-20.2","10.5","1.5","24.2","16.0","1.6"
"2015","Rangers","-8.2","-0.8","-7.1","12.3","-9.0","5.1","2.1","17.7","16.0","1.7"
"2010","Angels","-8.9","0.5","-6.5","6.9","-8.4","0.5","4.9","26.0","23.0","2.4"
"2019","Reds","-13.1","-2.2","1.8","11.4","-15.3","13.2","0.6","20.0","18.6","1.8"
"2019","Indians","-11.9","-5.4","14.2","11.9","-17.3","26.0","2.5","20.1","31.4","3.1"
"2013","Pirates","-3.4","-2.6","14.9","12.3","-6.1","27.2","1.0","20.5","42.7","4.6"
