"Season","Team","Bat","BsR","Fld","Pos","Off","Def","Lg","Rep","RAR","WAR"
"2010","Dodgers","8.1","-3.6","-51.0","-13.0","4.6","-64.0","1.5","68.4","10.4","1.1"
"2015","Cubs","10.6","7.5","-1.5","-11.9","18.1","-13.4","4.1","69.8","78.6","8.3"
"2013","Tigers","6.7","6.7","-7.8","-13.8","13.4","-21.6","8.9","65.7","66.3","7.2"
"2010","Diamondbacks","-20.9","7.7","30.7","-14.0","-13.2","16.7","1.5","68.6","73.6","7.6"
"2011","Nationals","9.8","5.4","-9.7","-18.8","15.2","-28.4","3.5","80.4","70.7","7.5"
"2017","Twins","-0.9","13.3","11.4","-18.9","12.4","-7.5","7.4","69.8","82.0","8.2"
"2012","Rays","26.2","13.4","10.5","-13.5","39.6","-3.0","11.3","78.1","126.0","13.2"
"2015","Mets","22.1","7.3","12.3","-14.2","29.3","-1.9","3.9","67.8","99.2","10.5"
"2016","Rangers","-15.2","9.6","6.4","-14.9","-5.6","-8.5","9.1","64.4","59.4","6.1"
"2018","Cardinals","14.2","16.3","7.9","-18.8","30.5","-10.9","4.1","75.8","99.5","10.2"
"2010","Indians","5.3","6.3","-10.8","-15.5","11.6","-26.3","12.8","67.6","65.7","6.8"
"2015","Rays","17.5","2.7","21.9","-21.7","20.2","0.3","8.3","69.6","98.4","10.4"
"2017","Cubs","-12.3","-4.1","18.6","-11.5","-16.3","7.1","5.2","83.1","79.0","7.9"
"2010","Marlins","-12.1","20.6","12.0","-12.0","8.6","0.0","1.4","66.5","76.5","7.9"
"2013","Rays","15.8","10.5","-2.2","-18.2","26.2","-20.3","9.4","69.2","84.4","9.1"
"2015","Angels","17.1","5.5","19.7","-16.7","22.6","3.1","7.8","65.7","99.1","10.5"
"2015","Padres","18.2","11.5","-14.7","-14.1","29.7","-28.8","3.8","65.0","69.6","7.4"
"2015","Yankees","6.3","10.5","-16.0","-15.0","16.7","-31.1","8.0","66.7","60.4","6.4"
"2011","Blue Jays","-3.4","15.9","-14.4","-18.5","12.5","-32.9","10.8","78.3","68.7","7.3"
"2010","Red Sox","-17.8","3.2","-27.1","-12.0","-14.6","-39.1","12.8","67.2","26.3","2.7"
"2015","Astros","13.8","18.3","6.2","-12.1","32.2","-5.9","6.7","56.1","89.0","9.4"
"2015","Marlins","13.5","4.7","-6.4","-12.4","18.2","-18.8","3.8","65.0","68.2","7.2"
"2016","Nationals","-10.9","14.2","1.4","-12.7","3.4","-11.4","2.2","72.6","66.8","6.8"
"2014","Royals","7.3","17.5","42.2","-16.0","24.8","26.2","7.0","60.3","118.3","13.0"
"2019","Reds","-17.7","-4.0","-8.7","-12.3","-21.7","-21.0","2.2","69.3","28.8","2.8"
"2010","Pirates","-4.7","3.1","-22.4","-20.3","-1.6","-42.7","1.7","79.7","37.1","3.9"
